identifier1	identifier2	annotator	judgment	comment	lemma	round
bib11653828_18281229_144028_298_0004_alto.xml-6-26	bib11653823_18300318_144010_64_0002_alto.xml-22-2	annotator0	1.0	 	uppslag	3
bib13506739_18021204_144030_278_0004_alto.xml-8-68	bib19277277_18290102_147682_1_0001_alto.xml-21-2	annotator0	1.0	 	uppslag	3
bib19277301_18961123_145146_97_0002_alto.xml-141-18	bib15650837_18951216_146391_293_0003_alto.xml-113-0	annotator0	4.0	 	uppslag	3
bib11653811_18990904_145317_135_0002_alto.xml-6-26	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	4.0	 	uppslag	3
bib19227462_18951128_147640_278_0003_alto.xml-141-13	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	4.0	 	uppslag	3
bib13506739_18180604_144030_125_0002_alto.xml-2-22	bib19225772_18041017_148004_121_0002_alto.xml-7-19	annotator0	1.0	 	uppslag	3
bib11653811_18961007_145317_154_0003_alto.xml-84-9	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	3
bib19277180_18951223_147374_104_0020_alto.xml-38-27	bib19225758_18950710_144022_157_0003_alto.xml-187-13	annotator0	1.0	 	uppslag	3
bib15650814_18950729_146365_174_0002_alto.xml-18-20	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	4.0	 	uppslag	3
bib13506739_18280130_144030_25_0003_alto.xml-0-7	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	4.0	 	uppslag	3
bib19277277_18301022_147682_245_0001_alto.xml-26-24	bib11653823_18271211_144010_290_0003_alto.xml-13-7	annotator0	1.0	 	uppslag	3
bib13506739_18180604_144030_125_0004_alto.xml-18-27	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	1.0	 	uppslag	3
bib19277180_18951223_147374_104_0020_alto.xml-38-27	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	3
bib11653825_18031110_145134_131_0002_alto.xml-19-6	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	3
bib11653828_18190312_144028_59_0004_alto.xml-10-6	bib15650835_18961127_146472_186_0002_alto.xml-29-25	annotator0	1.0	 	uppslag	3
bib13506739_18280328_144030_74_0001_alto.xml-9-13	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	4.0	 	uppslag	3
bib13506739_18250205_144030_29_0002_alto.xml-13-6	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	1.0	 	uppslag	3
bib11653828_18030711_144028_153_0002_alto.xml-12-8	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	3
bib11653806_18150421_145120_42_0004_alto.xml-0-8	bib11653823_18301104_144010_256_0003_alto.xml-19-2	annotator0	4.0	 	uppslag	3
bib13506739_18270605_144030_128_0002_alto.xml-43-3	bib11653823_18271211_144010_290_0003_alto.xml-13-7	annotator0	1.0	 	uppslag	3
bib11653790_18960207_145648_6_0002_alto.xml-11-10	bib11653828_18290103_144028_2_0004_alto.xml-2-5	annotator0	1.0	 	uppslag	3
bib19277277_18951124_147683_321_0003_alto.xml-135-9	bib15761570_18951116_146176_189_0003_alto.xml-208-13	annotator0	1.0	 	uppslag	3
bib11653828_18281229_144028_298_0004_alto.xml-6-26	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	1.0	 	uppslag	3
bib19277349_18950817_147403_105_0004_alto.xml-146-6	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	4.0	 	uppslag	3
bib13506739_18300915_144030_213_0003_alto.xml-4-5	bib11653828_18290103_144028_2_0004_alto.xml-2-5	annotator0	1.0	 	uppslag	3
bib19227291_18950822_145289_100_0002_alto.xml-33-6	bib11653823_18291121_0_271_0003_alto.xml-6-2	annotator0	1.0	 	uppslag	3
bib11653823_18291121_0_271_0003_alto.xml-6-2	bib11653823_18291215_0_291_0002_alto.xml-4-2	annotator0	4.0	 	uppslag	3
bib13506739_18270119_144030_15_0002_alto.xml-6-18	bib19277277_18290102_147682_1_0001_alto.xml-21-2	annotator0	1.0	 	uppslag	3
bib19227291_18170709_145289_28_0004_alto.xml-3-12	bib11653823_18291215_0_291_0002_alto.xml-4-2	annotator0	1.0	 	uppslag	3
bib19277277_18950303_147683_61_0002_alto.xml-10-9	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	3
bib19277301_18961123_145146_97_0002_alto.xml-141-18	bib13506739_18280807_144030_182_0003_alto.xml-12-22	annotator0	1.0	 	uppslag	3
bib13506739_18280807_144030_182_0003_alto.xml-10-29	bib11653823_18271211_144010_290_0003_alto.xml-13-7	annotator0	4.0	 	uppslag	3
bib15650814_18950729_146365_174_0002_alto.xml-18-20	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	3
bib19225772_18031230_148004_151_0003_alto.xml-7-16	bib19277277_18290102_147682_1_0001_alto.xml-21-2	annotator0	1.0	 	uppslag	3
bib11653828_18030711_144028_153_0002_alto.xml-12-8	bib19225758_18950710_144022_157_0003_alto.xml-187-13	annotator0	1.0	 	uppslag	3
bib11653828_18070729_144028_172_0002_alto.xml-5-7	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	1.0	 	uppslag	3
bib11653823_18270419_144010_90_0003_alto.xml-16-3	bib19277277_18290102_147682_1_0001_alto.xml-21-2	annotator0	1.0	 	uppslag	3
bib19520388_18090215_147487_7_0007_alto.xml-4-21	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	1.0	 	uppslag	3
bib13506739_18281208_144030_287_0004_alto.xml-13-13	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	3
bib11653811_19020822_145317_127_0002_alto.xml-84-22	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	4.0	 	uppslag	3
bib11653828_18040920_144028_219_0002_alto.xml-11-7	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	3
bib15873936_18961212_147385_145_0003_alto.xml-137-6	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	3
bib13506739_18091125_144030_275_0004_alto.xml-5-10	bib11653823_18291121_0_271_0003_alto.xml-6-2	annotator0	1.0	 	uppslag	3
bib15650814_18950426_146365_97_0002_alto.xml-57-51	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	4.0	 	uppslag	3
bib11653823_18280829_144010_201_0003_alto.xml-1-2	bib19277277_18250430_147682_98_0002_alto.xml-10-22	annotator0	4.0	 	uppslag	3
bib15873936_18960118_147385_7_0004_alto.xml-61-17	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	4.0	 	uppslag	3
bib19225772_18031230_148004_151_0003_alto.xml-7-16	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	4.0	 	uppslag	3
bib11653825_18031110_145134_131_0002_alto.xml-19-6	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	1.0	 	uppslag	3
bib19277277_18301022_147682_245_0001_alto.xml-26-24	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	3
bib11653823_18231219_144010_295_0005_alto.xml-1-34	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	3
bib19277349_18950817_147403_105_0004_alto.xml-146-6	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	4.0	 	uppslag	3
bib19225792_18111123_147359_47_0007_alto.xml-6-47	bib19277277_18250430_147682_98_0002_alto.xml-10-22	annotator0	1.0	 	uppslag	3
bib15873936_18961212_147385_145_0003_alto.xml-137-6	bib11653828_18291230_144028_302_0005_alto.xml-0-40	annotator0	1.0	 	uppslag	3
bib19277346_18200219_147394_8_0003_alto.xml-1-3	bib11653823_18270414_144010_87_0003_alto.xml-6-62	annotator0	4.0	 	uppslag	3
bib11653823_18280508_144010_107_0003_alto.xml-9-6	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	3
bib15761570_18951116_146176_189_0003_alto.xml-208-13	bib11653815_18970127_146944_10_0003_alto.xml-11-12	annotator0	1.0	 	uppslag	3
bib15760600_18950806_146401_92_0003_alto.xml-158-44	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	1.0	 	uppslag	3
bib11653823_18270122_144010_17_0002_alto.xml-17-23	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	1.0	 	uppslag	3
bib13506739_18251229_144030_302_0003_alto.xml-3-3	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	1.0	 	uppslag	3
bib11653823_18280724_144010_170_0002_alto.xml-7-7	bib11653823_18291014_0_238_0004_alto.xml-5-20	annotator0	4.0	 	uppslag	3
bib19277277_18951206_147683_333_0005_alto.xml-72-11	bib19277277_18290102_147682_1_0001_alto.xml-21-2	annotator0	1.0	 	uppslag	3
bib19223423_18031119_145063_92_0002_alto.xml-0-2	bib19225758_18950710_144022_157_0003_alto.xml-187-13	annotator0	1.0	 	uppslag	3
bib11653790_19010212_145648_12_0003_alto.xml-192-11	bib15761570_18951116_146176_189_0003_alto.xml-208-13	annotator0	1.0	 	uppslag	3
bib11653823_18270421_144010_92_0003_alto.xml-2-15	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	1.0	 	uppslag	3
bib11653811_19000714_145317_107_0002_alto.xml-48-2	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	3
bib13506739_18211025_144030_250_0001_alto.xml-2-43	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	3
bib19277277_18950808_147683_213_0006_alto.xml-121-9	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	4.0	 	uppslag	3
bib11653823_18270122_144010_17_0002_alto.xml-17-23	bib19277277_18290102_147682_1_0001_alto.xml-21-2	annotator0	1.0	 	uppslag	3
bib15873371_18950327_145112_84_0003_alto.xml-17-8	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	1.0	 	uppslag	3
bib13506739_18280807_144030_182_0003_alto.xml-12-22	bib19277277_18250430_147682_98_0002_alto.xml-10-22	annotator0	4.0	 	uppslag	3
bib15873936_18961212_147385_145_0003_alto.xml-137-6	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	3
bib11653828_18040920_144028_219_0002_alto.xml-11-7	bib11653823_18291121_0_271_0003_alto.xml-6-2	annotator0	1.0	 	uppslag	3
bib19277277_18951124_147683_321_0003_alto.xml-135-9	bib19225758_18950710_144022_157_0003_alto.xml-187-13	annotator0	1.0	 	uppslag	3
bib11653825_18200612_145134_66_0003_alto.xml-8-13	bib19277277_18290102_147682_1_0001_alto.xml-21-2	annotator0	1.0	 	uppslag	3
bib13506739_18290316_144030_62_0003_alto.xml-17-85	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	1.0	 	uppslag	3
bib19277301_18961123_145146_97_0002_alto.xml-141-18	bib11653811_19000714_145317_107_0002_alto.xml-48-2	annotator0	4.0	 	uppslag	3
bib19225758_18950119_144022_16_0007_alto.xml-52-28	bib11653823_18291121_0_271_0003_alto.xml-6-2	annotator0	1.0	 	uppslag	3
bib19277349_18950817_147403_105_0004_alto.xml-146-6	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	1.0	 	uppslag	3
bib15873936_18950404_147385_41_0003_alto.xml-149-23	bib19225758_18950710_144022_157_0003_alto.xml-187-13	annotator0	1.0	 	uppslag	3
bib19277277_18951206_147683_333_0005_alto.xml-72-11	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	3
bib19223423_18290107_145063_2_0001_alto.xml-2-34	bib11653823_18301104_144010_256_0003_alto.xml-19-2	annotator0	1.0	 	uppslag	3
bib11653823_18270419_144010_90_0003_alto.xml-16-3	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	1.0	 	uppslag	3
bib11653828_18020507_144028_102_0002_alto.xml-12-15	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	3
bib19227291_18960307_145289_29_0002_alto.xml-16-7	bib19277277_18951124_147683_321_0004_alto.xml-50-0	annotator0	4.0	 	uppslag	3
bib19277180_18951223_147374_104_0020_alto.xml-38-27	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	4.0	 	uppslag	3
bib15873936_18960118_147385_7_0004_alto.xml-61-17	bib15761570_18951116_146176_189_0003_alto.xml-208-13	annotator0	1.0	 	uppslag	3
bib13506739_18070314_144030_61_0006_alto.xml-16-64	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	3
bib13506739_18110322_144030_69_0010_alto.xml-7-24	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	1.0	 	uppslag	3
bib11653823_18270427_144010_97_0003_alto.xml-10-60	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	4.0	 	uppslag	3
bib19277301_18961123_145146_97_0002_alto.xml-141-18	bib11653811_19020822_145317_127_0002_alto.xml-84-22	annotator0	4.0	 	uppslag	3
bib19227462_18951128_147640_278_0003_alto.xml-141-13	bib19225772_18041017_148004_121_0002_alto.xml-7-19	annotator0	1.0	 	uppslag	3
bib11653823_18280819_144010_192_0002_alto.xml-20-3	bib19277277_18290102_147682_1_0001_alto.xml-21-2	annotator0	1.0	 	uppslag	3
bib11653823_18211103_144010_258_0002_alto.xml-2-19	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	1.0	 	uppslag	3
bib11653823_18291014_0_238_0004_alto.xml-5-20	bib19277277_18290102_147682_1_0001_alto.xml-21-2	annotator0	1.0	 	uppslag	3
bib13506739_18300618_144030_138_0002_alto.xml-7-9	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	4.0	 	uppslag	3
bib19277277_18290113_147682_9_0001_alto.xml-1-6	bib11653828_18290103_144028_2_0004_alto.xml-2-5	annotator0	1.0	 	uppslag	3
bib13506739_18290316_144030_62_0003_alto.xml-17-85	bib11653828_18291230_144028_302_0005_alto.xml-0-40	annotator0	1.0	 	uppslag	3
bib15650837_18180218_146391_14_0004_alto.xml-3-7	bib15761570_18951116_146176_189_0003_alto.xml-208-13	annotator0	1.0	 	uppslag	3
bib19225792_18111123_147359_47_0007_alto.xml-6-47	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	1.0	 	uppslag	3
bib19225758_18950209_144022_34_0006_alto.xml-188-15	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	1.0	 	uppslag	3
bib19277277_18240131_147682_25_0007_alto.xml-10-18	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	1.0	 	uppslag	3
bib19277277_18951124_147683_321_0004_alto.xml-50-0	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	4.0	 	uppslag	3
bib13506739_18221121_144030_272_0012_alto.xml-1-71	bib15761570_18951116_146176_189_0003_alto.xml-208-13	annotator0	1.0	 	uppslag	3
bib11653823_18291121_0_271_0003_alto.xml-6-2	bib11653790_18990210_145648_11_0002_alto.xml-39-9	annotator0	1.0	 	uppslag	3
bib19227291_18170709_145289_28_0004_alto.xml-3-12	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	3
bib13506739_18250205_144030_29_0002_alto.xml-13-6	bib19277277_18250430_147682_98_0002_alto.xml-10-22	annotator0	4.0	 	uppslag	3
bib15650814_18950426_146365_97_0002_alto.xml-57-51	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	3
bib13506739_18180604_144030_125_0004_alto.xml-18-27	bib19277277_18290102_147682_1_0001_alto.xml-21-2	annotator0	1.0	 	uppslag	3
bib11653811_19020827_145317_130_0004_alto.xml-13-10	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	1.0	 	uppslag	3
bib11653823_18270421_144010_92_0003_alto.xml-2-15	bib11653823_18291215_0_291_0002_alto.xml-4-2	annotator0	4.0	 	uppslag	3
bib11653811_19021115_145317_176_0002_alto.xml-112-9	bib15975087_18950102_145596_1_0004_alto.xml-12-74	annotator0	4.0	 	uppslag	3
bib11653823_18231108_144010_260_0004_alto.xml-2-14	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	1.0	 	uppslag	3
bib13506739_18200425_144030_94_0006_alto.xml-4-24	bib11653828_18290103_144028_2_0004_alto.xml-2-5	annotator0	1.0	 	uppslag	3
bib11653811_19021022_145317_162_0002_alto.xml-139-28	bib11653815_18970127_146944_10_0003_alto.xml-11-12	annotator0	4.0	 	uppslag	3
bib19277277_18290113_147682_9_0001_alto.xml-1-6	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	4.0	 	uppslag	3
bib13506739_18280807_144030_182_0003_alto.xml-12-22	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	3
bib15650837_18180218_146391_14_0004_alto.xml-3-7	bib19225758_18950710_144022_157_0003_alto.xml-187-13	annotator0	1.0	 	uppslag	3
bib13506739_18190202_144030_26_0012_alto.xml-3-19	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	0.0	OCR-error (sent 1 is probably “uppdrag”)	uppslag	3
bib15761570_18951116_146176_189_0003_alto.xml-208-13	bib19225772_18041017_148004_121_0002_alto.xml-7-19	annotator0	4.0	 	uppslag	3
bib13506739_18091125_144030_275_0004_alto.xml-5-10	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	1.0	 	uppslag	3
bib19225758_18950710_144022_157_0003_alto.xml-187-13	bib11653811_18990904_145317_135_0002_alto.xml-6-26	annotator0	1.0	 	uppslag	3
bib11653823_18280829_144010_201_0003_alto.xml-1-2	bib15761570_18951116_146176_189_0003_alto.xml-208-13	annotator0	1.0	 	uppslag	3
bib19225758_18950720_144022_166_0006_alto.xml-203-5	bib15761570_18951116_146176_189_0003_alto.xml-208-13	annotator0	1.0	 	uppslag	3
bib11653828_18031017_144028_237_0002_alto.xml-2-7	bib11653823_18300318_144010_64_0002_alto.xml-22-2	annotator0	1.0	 	uppslag	3
bib11653806_18150421_145120_42_0004_alto.xml-0-8	bib15873371_18950322_145112_80_0002_alto.xml-159-4	annotator0	1.0	 	uppslag	3
bib15873936_18950404_147385_41_0003_alto.xml-149-23	bib11653830_18960608_146968_46_0003_alto.xml-97-14	annotator0	4.0	 	uppslag	3
bib11653828_18031017_144028_237_0002_alto.xml-2-7	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	1.0	 	uppslag	3
bib11653811_19021115_145317_176_0002_alto.xml-112-9	bib19225758_18950710_144022_157_0003_alto.xml-187-13	annotator0	1.0	 	uppslag	3
bib11653823_18280508_144010_107_0003_alto.xml-9-6	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator0	1.0	 	uppslag	3
bib11653823_18271211_144010_290_0003_alto.xml-13-7	bib11653830_18960608_146968_46_0003_alto.xml-97-14	annotator0	1.0	 	uppslag	3
bib13506739_18130407_144030_80_0004_alto.xml-4-12	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	3
bib11653823_18280829_144010_201_0003_alto.xml-1-2	bib11653823_18291121_0_271_0003_alto.xml-6-2	annotator0	4.0	 	uppslag	3
bib15650814_18950729_146365_174_0002_alto.xml-18-20	bib15761570_18951116_146176_189_0003_alto.xml-208-13	annotator0	1.0	 	uppslag	3
bib11653815_18950917_146944_110_0002_alto.xml-6-2	bib11653823_18270611_144010_133_0002_alto.xml-9-11	annotator0	1.0	 	uppslag	3
bib19225758_18950720_144022_166_0006_alto.xml-203-5	bib11653790_18991003_145648_77_0002_alto.xml-11-23	annotator0	4.0	 	uppslag	3
bib15873371_18950607_145112_152_0003_alto.xml-4-31	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	3
bib13506739_18200608_144030_130_0010_alto.xml-11-37	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	3
bib13506739_18270410_144030_84_0002_alto.xml-17-27	bib11653823_18271211_144010_290_0003_alto.xml-13-7	annotator0	4.0	 	uppslag	3
bib13506739_18280522_144030_118_0002_alto.xml-15-4	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	4.0	 	uppslag	3
bib19227291_18950822_145289_100_0002_alto.xml-33-6	bib11653828_18290103_144028_2_0004_alto.xml-2-5	annotator0	1.0	 	uppslag	3
bib13506739_18221121_144030_272_0013_alto.xml-0-18	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	3.0	 	uppslag	2
bib11653823_18270414_144010_87_0003_alto.xml-6-62	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib13506739_18280522_144030_118_0002_alto.xml-15-4	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	4.0	 	uppslag	2
bib11653790_18980812_145648_61_0005_alto.xml-12-12	bib11653811_18990904_145317_135_0002_alto.xml-6-26	annotator2	2.0	 	uppslag	2
bib11653823_18231219_144010_295_0005_alto.xml-1-34	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	2.0	 	uppslag	2
bib13506739_18280130_144030_25_0003_alto.xml-0-7	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	2.0	 	uppslag	2
bib15873936_18960204_147385_14_0002_alto.xml-70-10	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib19227291_18950427_145289_50_0002_alto.xml-91-100	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib11653823_18291121_0_271_0003_alto.xml-6-2	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator2	1.0	 	uppslag	2
bib15760600_18950604_146401_65_0003_alto.xml-146-10	bib19227291_18960307_145289_29_0002_alto.xml-16-7	annotator2	4.0	 	uppslag	2
bib11653811_19020822_145317_127_0002_alto.xml-84-22	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator2	4.0	 	uppslag	2
bib11653790_19010212_145648_12_0003_alto.xml-192-11	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib11653823_18260113_144010_10_0003_alto.xml-1-3	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib19227291_18960421_145289_48_0002_alto.xml-67-58	bib15975087_18950102_145596_1_0004_alto.xml-12-74	annotator2	4.0	 	uppslag	2
bib15650814_18950729_146365_174_0002_alto.xml-18-20	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib19277349_18950817_147403_105_0004_alto.xml-146-6	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	3.0	 	uppslag	2
bib13506739_18130217_144030_39_0006_alto.xml-0-21	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
bib11653811_19020822_145317_127_0002_alto.xml-84-22	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator2	1.0	 	uppslag	2
bib11653811_19000714_145317_107_0002_alto.xml-48-2	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator2	1.0	 	uppslag	2
bib11653823_18280829_144010_201_0003_alto.xml-0-3	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator2	1.0	 	uppslag	2
bib11653811_19031019_145317_162_0001_alto.xml-62-36	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator2	1.0	 	uppslag	2
bib13506739_18130407_144030_80_0004_alto.xml-4-12	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator2	1.0	 	uppslag	2
