jsd,freq_clusters_1,freq_clusters_2,parameters
0.29469659524309905,"{0: 6, 1: 5}","{0: 12, 1: 2}","{'word': 'überspannen', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.2895421595678569,"{0: 22, 1: 0}","{0: 16, 1: 3}","{'word': 'Manschette', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.4445335687068364,"{0: 9, 2: 0, 1: 12}","{0: 10, 2: 5, 1: 4}","{'word': 'Fuß', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.36513737123821566,"{0: 20, 1: 0, 2: 1}","{0: 19, 1: 5, 2: 0}","{'word': 'Rezeption', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.8166380632616623,"{1: 1, 0: 23}","{1: 22, 0: 2}","{'word': 'abgebrüht', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.6582502526470956,"{0: 3, 1: 10}","{0: 17, 1: 1}","{'word': 'Dynamik', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.8755507231375748,"{0: 2, 1: 19}","{0: 24, 1: 0}","{'word': 'Engpaß', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.8707908228691708,"{1: 0, 0: 20}","{1: 18, 0: 2}","{'word': 'abbauen', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 19},{0: 17},"{'word': 'Mißklang', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 22},{0: 9},"{'word': 'Abgesang', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 23},{0: 23},"{'word': 'Spielball', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.2318490096397192,"{0: 3, 1: 1}","{0: 16, 1: 1}","{'word': 'zersetzen', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 25},{0: 22},"{'word': 'Armenhaus', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
1.0,"{1: 0, 0: 16}","{1: 19, 0: 0}","{'word': 'Ohrwurm', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 10},{0: 20},"{'word': 'Seminar', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 18},{0: 8},"{'word': 'Titel', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.6423158895024148,"{1: 1, 0: 8, 2: 1}","{1: 12, 0: 3, 2: 0}","{'word': 'Schmiere', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.5579230452841438,"{0: 18, 1: 0}","{0: 9, 1: 9}","{'word': 'ausspannen', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.49834775791396313,"{0: 20, 1: 0}","{0: 7, 1: 5}","{'word': 'packen', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.0,{0: 10},{0: 21},"{'word': 'artikulieren', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.8799327917609389,"{0: 0, 1: 8}","{0: 10, 1: 1}","{'word': 'abdecken', 'quantile': 4, 'dataset': 'en-en', 'binarize': True}"
0.3758572342933052,"{2: 0, 0: 6, 1: 5}","{2: 2, 0: 10, 1: 2}","{'word': 'überspannen', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.23396980263771833,"{0: 22, 1: 0}","{0: 17, 1: 2}","{'word': 'Manschette', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.7586434416043085,"{0: 7, 2: 0, 3: 2, 6: 0, 4: 0, 7: 0, 5: 0, 1: 12}","{0: 6, 2: 5, 3: 2, 6: 1, 4: 3, 7: 1, 5: 1, 1: 0}","{'word': 'Fuß', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.39307390891881766,"{0: 19, 1: 0, 3: 0, 2: 2}","{0: 19, 1: 4, 3: 1, 2: 0}","{'word': 'Rezeption', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.8166380632616623,"{1: 1, 0: 23}","{1: 22, 0: 2}","{'word': 'abgebrüht', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.5946642729055968,"{0: 4, 1: 9}","{0: 17, 1: 1}","{'word': 'Dynamik', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.8302961801327811,"{0: 3, 1: 18}","{0: 24, 1: 0}","{'word': 'Engpaß', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.924660694787462,"{1: 0, 0: 20, 2: 0}","{1: 18, 0: 1, 2: 1}","{'word': 'abbauen', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 19},{0: 17},"{'word': 'Mißklang', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 22},{0: 9},"{'word': 'Abgesang', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 23},{0: 23},"{'word': 'Spielball', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.2318490096397192,"{0: 3, 1: 1}","{0: 16, 1: 1}","{'word': 'zersetzen', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.8152710542573384,"{1: 2, 0: 23}","{1: 21, 0: 1}","{'word': 'Armenhaus', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
1.0,"{1: 0, 0: 16}","{1: 19, 0: 0}","{'word': 'Ohrwurm', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.5401592648454959,"{0: 3, 1: 14}","{0: 15, 1: 4}","{'word': 'Eintagsfliege', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.702440464210416,"{0: 3, 1: 7}","{0: 20, 1: 0}","{'word': 'Seminar', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.5824830044961058,"{1: 4, 0: 14}","{1: 7, 0: 1}","{'word': 'Titel', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.6851985660986467,"{0: 2, 2: 0, 1: 8}","{0: 12, 2: 2, 1: 1}","{'word': 'Schmiere', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.6476292822104507,"{0: 17, 1: 0, 2: 0, 3: 1}","{0: 7, 1: 10, 2: 1, 3: 0}","{'word': 'ausspannen', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.49834775791396313,"{0: 20, 1: 0}","{0: 7, 1: 5}","{'word': 'packen', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.41285710496046085,"{0: 4, 1: 6}","{0: 18, 1: 3}","{'word': 'artikulieren', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.8799327917609389,"{0: 0, 2: 0, 1: 8}","{0: 9, 2: 1, 1: 1}","{'word': 'abdecken', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.3779706371029102,"{3: 0, 0: 6, 2: 2, 1: 3}","{3: 2, 0: 10, 2: 1, 1: 1}","{'word': 'überspannen', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.23396980263771833,"{0: 22, 1: 0}","{0: 17, 1: 2}","{'word': 'Manschette', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.7917901240263338,"{1: 5, 2: 0, 3: 2, 7: 0, 4: 0, 8: 0, 6: 0, 0: 12, 5: 2}","{1: 6, 2: 5, 3: 2, 7: 1, 4: 3, 8: 1, 6: 1, 0: 0, 5: 0}","{'word': 'Fuß', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.39307390891881766,"{0: 19, 1: 0, 3: 0, 2: 2}","{0: 19, 1: 4, 3: 1, 2: 0}","{'word': 'Rezeption', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.8166380632616623,"{1: 1, 0: 23}","{1: 22, 0: 2}","{'word': 'abgebrüht', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.5946642729055968,"{0: 4, 1: 9}","{0: 17, 1: 1}","{'word': 'Dynamik', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.8755507231375748,"{0: 2, 1: 19}","{0: 24, 1: 0}","{'word': 'Engpaß', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.9585782114955914,"{0: 0, 2: 3, 3: 0, 1: 17}","{0: 18, 2: 1, 3: 1, 1: 0}","{'word': 'abbauen', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.2895421595678569,"{0: 16, 1: 3}","{0: 17, 1: 0}","{'word': 'Mißklang', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 22},{0: 9},"{'word': 'Abgesang', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,"{0: 22, 1: 1}","{0: 22, 1: 1}","{'word': 'Spielball', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.2318490096397192,"{0: 3, 1: 1}","{0: 16, 1: 1}","{'word': 'zersetzen', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.8152710542573384,"{1: 2, 0: 23}","{1: 21, 0: 1}","{'word': 'Armenhaus', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
1.0,"{0: 0, 1: 15, 2: 1}","{0: 19, 1: 0, 2: 0}","{'word': 'Ohrwurm', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.5401592648454959,"{0: 3, 1: 14}","{0: 15, 1: 4}","{'word': 'Eintagsfliege', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
1.0,"{0: 0, 1: 10}","{0: 20, 1: 0}","{'word': 'Seminar', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.5824830044961058,"{1: 4, 0: 14}","{1: 7, 0: 1}","{'word': 'Titel', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.708079501233195,"{1: 1, 3: 0, 2: 1, 0: 8}","{1: 10, 3: 2, 2: 2, 0: 1}","{'word': 'Schmiere', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.697174280364894,"{0: 8, 1: 0, 4: 0, 3: 2, 5: 0, 2: 7, 6: 1}","{0: 3, 1: 8, 4: 2, 3: 3, 5: 1, 2: 1, 6: 0}","{'word': 'ausspannen', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.5018136546699449,"{0: 13, 1: 7, 2: 0}","{0: 4, 1: 3, 2: 5}","{'word': 'packen', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.3624751576695897,"{0: 4, 1: 6}","{0: 17, 1: 4}","{'word': 'artikulieren', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.8799327917609389,"{0: 0, 2: 0, 1: 8}","{0: 9, 2: 1, 1: 1}","{'word': 'abdecken', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.3779706371029102,"{3: 0, 0: 6, 2: 2, 1: 3}","{3: 2, 0: 10, 2: 1, 1: 1}","{'word': 'überspannen', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.23396980263771833,"{0: 22, 1: 0}","{0: 17, 1: 2}","{'word': 'Manschette', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.7586434416043085,"{0: 7, 2: 0, 3: 2, 6: 0, 4: 0, 7: 0, 5: 0, 1: 12}","{0: 6, 2: 5, 3: 2, 6: 1, 4: 3, 7: 1, 5: 1, 1: 0}","{'word': 'Fuß', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.39307390891881766,"{0: 19, 1: 0, 3: 0, 2: 2}","{0: 19, 1: 4, 3: 1, 2: 0}","{'word': 'Rezeption', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.8166380632616623,"{1: 1, 0: 23}","{1: 22, 0: 2}","{'word': 'abgebrüht', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.5946642729055968,"{0: 4, 1: 9}","{0: 17, 1: 1}","{'word': 'Dynamik', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.8755507231375748,"{0: 2, 1: 19}","{0: 24, 1: 0}","{'word': 'Engpaß', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.924660694787462,"{1: 0, 0: 20, 2: 0}","{1: 18, 0: 1, 2: 1}","{'word': 'abbauen', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 19},{0: 17},"{'word': 'Mißklang', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 22},{0: 9},"{'word': 'Abgesang', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.0,{0: 23},{0: 23},"{'word': 'Spielball', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.2318490096397192,"{0: 3, 1: 1}","{0: 16, 1: 1}","{'word': 'zersetzen', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.8152710542573384,"{1: 2, 0: 23}","{1: 21, 0: 1}","{'word': 'Armenhaus', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
1.0,"{1: 0, 0: 16}","{1: 19, 0: 0}","{'word': 'Ohrwurm', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.5401592648454959,"{0: 3, 1: 14}","{0: 15, 1: 4}","{'word': 'Eintagsfliege', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.7810163551494856,"{0: 2, 1: 8}","{0: 20, 1: 0}","{'word': 'Seminar', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.5824830044961058,"{1: 4, 0: 14}","{1: 7, 0: 1}","{'word': 'Titel', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.708079501233195,"{1: 1, 3: 0, 2: 1, 0: 8}","{1: 10, 3: 2, 2: 2, 0: 1}","{'word': 'Schmiere', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.6476292822104507,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}","{0: 7, 1: 8, 2: 2, 3: 1, 4: 0}","{'word': 'ausspannen', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.49834775791396313,"{0: 20, 1: 0}","{0: 7, 1: 5}","{'word': 'packen', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.41285710496046085,"{0: 4, 1: 6}","{0: 18, 1: 3}","{'word': 'artikulieren', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.8799327917609389,"{0: 0, 2: 0, 1: 8}","{0: 9, 2: 1, 1: 1}","{'word': 'abdecken', 'quantile': 5, 'dataset': 'rusemshift-finetune', 'binarize': True}"
0.3758572342933052,"{2: 0, 0: 6, 1: 5}","{2: 2, 0: 10, 1: 2}","{'word': 'überspannen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.23396980263771833,"{0: 22, 1: 0}","{0: 17, 1: 2}","{'word': 'Manschette', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.7584272995866317,"{0: 9, 2: 0, 5: 0, 3: 0, 6: 0, 4: 0, 1: 12}","{0: 8, 2: 5, 5: 1, 3: 3, 6: 1, 4: 1, 1: 0}","{'word': 'Fuß', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.3360412400455753,"{0: 21, 1: 0}","{0: 19, 1: 5}","{'word': 'Rezeption', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.8166380632616623,"{1: 1, 0: 23}","{1: 22, 0: 2}","{'word': 'abgebrüht', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.6582502526470956,"{0: 3, 1: 10}","{0: 17, 1: 1}","{'word': 'Dynamik', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.8755507231375748,"{0: 2, 1: 19}","{0: 24, 1: 0}","{'word': 'Engpaß', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.924660694787462,"{1: 0, 0: 20, 2: 0}","{1: 18, 0: 1, 2: 1}","{'word': 'abbauen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.0,{0: 19},{0: 17},"{'word': 'Mißklang', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.0,{0: 22},{0: 9},"{'word': 'Abgesang', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.0,{0: 23},{0: 23},"{'word': 'Spielball', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.14646397291111046,"{0: 3, 1: 1}","{0: 15, 1: 2}","{'word': 'zersetzen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.0,{0: 25},{0: 22},"{'word': 'Armenhaus', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
1.0,"{1: 0, 0: 16}","{1: 19, 0: 0}","{'word': 'Ohrwurm', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.8707908228691708,"{0: 1, 1: 9}","{0: 20, 1: 0}","{'word': 'Seminar', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.5824830044961058,"{1: 4, 0: 14}","{1: 7, 0: 1}","{'word': 'Titel', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.7771710698284401,"{0: 1, 2: 0, 1: 8, 3: 1}","{0: 12, 2: 2, 1: 1, 3: 0}","{'word': 'Schmiere', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.5973835859231214,"{0: 18, 1: 0}","{0: 8, 1: 10}","{'word': 'ausspannen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.5150399373124616,"{0: 19, 1: 0, 2: 1}","{0: 7, 1: 5, 2: 0}","{'word': 'packen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.5364114536206993,"{0: 2, 1: 8}","{0: 17, 1: 4}","{'word': 'artikulieren', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.8799327917609389,"{0: 0, 2: 0, 1: 8}","{0: 9, 2: 1, 1: 1}","{'word': 'abdecken', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.46654910431739116,"{4: 0, 0: 6, 2: 1, 3: 1, 1: 3}","{4: 2, 0: 10, 2: 1, 3: 1, 1: 0}","{'word': 'überspannen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.23528882092761935,"{0: 21, 2: 0, 1: 1}","{0: 16, 2: 2, 1: 1}","{'word': 'Manschette', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.7917901240263338,"{1: 5, 2: 0, 3: 2, 7: 0, 4: 0, 8: 0, 6: 0, 0: 12, 5: 2}","{1: 6, 2: 5, 3: 2, 7: 1, 4: 3, 8: 1, 6: 1, 0: 0, 5: 0}","{'word': 'Fuß', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.39307390891881766,"{0: 19, 1: 0, 2: 2}","{0: 19, 1: 5, 2: 0}","{'word': 'Rezeption', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.8166380632616623,"{1: 1, 0: 23}","{1: 22, 0: 2}","{'word': 'abgebrüht', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.9236853275678789,"{0: 0, 3: 0, 1: 10, 2: 3}","{0: 15, 3: 2, 1: 1, 2: 0}","{'word': 'Dynamik', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.8755507231375748,"{0: 2, 1: 19}","{0: 24, 1: 0}","{'word': 'Engpaß', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.924660694787462,"{1: 0, 0: 20, 2: 0}","{1: 18, 0: 1, 2: 1}","{'word': 'abbauen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.23396980263771833,"{0: 17, 1: 2}","{0: 17, 1: 0}","{'word': 'Mißklang', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.0,{0: 22},{0: 9},"{'word': 'Abgesang', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.0,"{0: 22, 1: 1}","{0: 22, 1: 1}","{'word': 'Spielball', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.14646397291111046,"{0: 3, 1: 1}","{0: 15, 1: 2}","{'word': 'zersetzen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.723176905251697,"{0: 25, 1: 0}","{0: 6, 1: 16}","{'word': 'Armenhaus', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
1.0,"{1: 0, 0: 16}","{1: 19, 0: 0}","{'word': 'Ohrwurm', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.49263362193753185,"{1: 3, 0: 14}","{1: 14, 0: 5}","{'word': 'Eintagsfliege', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.8707908228691708,"{0: 1, 1: 9}","{0: 20, 1: 0}","{'word': 'Seminar', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.5824830044961058,"{1: 4, 0: 14}","{1: 7, 0: 1}","{'word': 'Titel', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.8458828759881555,"{1: 0, 3: 0, 2: 1, 0: 8, 4: 1}","{1: 10, 3: 2, 2: 2, 0: 1, 4: 0}","{'word': 'Schmiere', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.6111714417969004,"{0: 14, 1: 0, 2: 2, 3: 2}","{0: 5, 1: 10, 2: 2, 3: 1}","{'word': 'ausspannen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.5684367680374378,"{0: 8, 1: 8, 2: 0, 4: 1, 3: 3}","{0: 4, 1: 3, 2: 5, 4: 0, 3: 0}","{'word': 'packen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.5364114536206993,"{0: 2, 1: 8}","{0: 17, 1: 4}","{'word': 'artikulieren', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.8799327917609389,"{0: 0, 2: 0, 1: 8}","{0: 9, 2: 1, 1: 1}","{'word': 'abdecken', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.46654910431739116,"{3: 0, 0: 6, 1: 2, 2: 3}","{3: 2, 0: 10, 1: 2, 2: 0}","{'word': 'überspannen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.23396980263771833,"{0: 22, 1: 0}","{0: 17, 1: 2}","{'word': 'Manschette', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.7586434416043085,"{0: 7, 2: 0, 3: 2, 6: 0, 4: 0, 7: 0, 5: 0, 1: 12}","{0: 6, 2: 5, 3: 2, 6: 1, 4: 3, 7: 1, 5: 1, 1: 0}","{'word': 'Fuß', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.3360412400455753,"{0: 21, 1: 0}","{0: 19, 1: 5}","{'word': 'Rezeption', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.8166380632616623,"{1: 1, 0: 23}","{1: 22, 0: 2}","{'word': 'abgebrüht', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.6582502526470956,"{0: 3, 1: 10}","{0: 17, 1: 1}","{'word': 'Dynamik', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.8755507231375748,"{0: 2, 1: 19}","{0: 24, 1: 0}","{'word': 'Engpaß', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.924660694787462,"{1: 0, 0: 20, 2: 0}","{1: 18, 0: 1, 2: 1}","{'word': 'abbauen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.0,{0: 19},{0: 17},"{'word': 'Mißklang', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.0,{0: 22},{0: 9},"{'word': 'Abgesang', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.0,{0: 23},{0: 23},"{'word': 'Spielball', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.14646397291111046,"{0: 3, 1: 1}","{0: 15, 1: 2}","{'word': 'zersetzen', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.6554106579043849,"{0: 25, 1: 0}","{0: 8, 1: 14}","{'word': 'Armenhaus', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
1.0,"{1: 0, 0: 16}","{1: 19, 0: 0}","{'word': 'Ohrwurm', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
0.8707908228691708,"{0: 1, 1: 9}","{0: 20, 1: 0}","{'word': 'Seminar', 'quantile': 5, 'dataset': 'rusemshift-train', 'binarize': True}"
